order_item_id,order_id,product_id,quantity,price_per_unit
10268,ORD8430,PROD1197,1,555.54
10269,ORD8431,PROD1066,1,890.48
10270,ORD8431,PROD1119,1,850.59
10271,ORD8431,PROD1011,1,55.49
10272,ORD8431,PROD1007,1,562.03
10273,ORD8431,PROD1142,1,50.78
10274,ORD8432,PROD1164,1,241.09
10275,ORD8432,PROD1061,1,769.5
10276,ORD8432,PROD1009,1,697.44
10277,ORD8432,PROD1036,1,144.91
10278,ORD8433,PROD1073,1,529.48
10279,ORD8433,PROD1073,1,529.48
10280,ORD8433,PROD1051,1,533.55
10281,ORD8433,PROD1137,1,827.6
10282,ORD8434,PROD1017,1,391.55
10283,ORD8434,PROD1200,1,544.77
10284,ORD8434,PROD1187,1,832.06
10285,ORD8434,PROD1167,1,619.42
10286,ORD8434,PROD1181,1,148.29
10287,ORD8435,PROD1200,1,544.77
10288,ORD8435,PROD1191,1,128.76
10289,ORD8436,PROD1058,1,323.23
10290,ORD8436,PROD1087,1,558.48
10291,ORD8437,PROD1107,1,843.0
10292,ORD8437,PROD1126,1,32.47
10293,ORD8437,PROD1068,1,378.32
10294,ORD8437,PROD1003,1,557.56
10295,ORD8437,PROD1079,1,158.99
10296,ORD8438,PROD1123,1,756.56
10297,ORD8438,PROD1191,1,128.76
10298,ORD8438,PROD1132,1,785.1
10299,ORD8438,PROD1093,1,539.33
10300,ORD8438,PROD1157,1,597.1
10301,ORD8439,PROD1155,1,51.34
10302,ORD8439,PROD1056,1,259.79
10303,ORD8439,PROD1033,1,708.92
10304,ORD8439,PROD1057,1,69.83
10305,ORD8440,PROD1150,1,210.8
10306,ORD8441,PROD1071,1,852.9
10307,ORD8441,PROD1104,1,237.74
10308,ORD8442,PROD1096,1,770.91
10309,ORD8442,PROD1071,1,852.9
10310,ORD8442,PROD1005,1,759.55
10311,ORD8443,PROD1084,1,762.77
10312,ORD8443,PROD1076,1,499.74
10313,ORD8443,PROD1060,1,819.46
10314,ORD8444,PROD1031,1,462.12
10315,ORD8444,PROD1117,1,309.62
10316,ORD8445,PROD1170,1,682.93
10317,ORD8445,PROD1042,1,212.85
10318,ORD8445,PROD1184,1,854.63
10319,ORD8446,PROD1100,1,318.3
10320,ORD8447,PROD1198,1,814.63
10321,ORD8448,PROD1150,1,210.8
10322,ORD8448,PROD1075,1,723.89
10323,ORD8448,PROD1161,1,15.68
10324,ORD8448,PROD1086,1,134.93
10325,ORD8448,PROD1176,1,270.35
10326,ORD8449,PROD1169,1,281.85
10327,ORD8450,PROD1058,1,323.23
10328,ORD8451,PROD1143,1,64.12
10329,ORD8451,PROD1012,1,548.72
10330,ORD8452,PROD1157,1,597.1
10331,ORD8453,PROD1146,1,387.87
10332,ORD8453,PROD1052,1,543.6
10333,ORD8453,PROD1069,1,8.21
10334,ORD8453,PROD1164,1,241.09
10335,ORD8454,PROD1080,1,703.03
10336,ORD8454,PROD1135,1,388.88
10337,ORD8454,PROD1162,1,889.06
10338,ORD8454,PROD1154,1,511.68
10339,ORD8455,PROD1032,1,164.18
10340,ORD8455,PROD1059,1,59.1
10341,ORD8455,PROD1010,1,332.92
10342,ORD8455,PROD1184,1,854.63
10343,ORD8456,PROD1110,1,137.37
10344,ORD8456,PROD1064,1,28.22
10345,ORD8456,PROD1071,1,852.9
10346,ORD8456,PROD1056,1,259.79
10347,ORD8456,PROD1066,1,890.48
10348,ORD8457,PROD1199,1,868.38
10349,ORD8457,PROD1180,1,208.12
10350,ORD8457,PROD1108,1,648.98
10351,ORD8458,PROD1097,1,317.21
10352,ORD8458,PROD1119,1,850.59
10353,ORD8459,PROD1082,1,400.23
10354,ORD8459,PROD1132,1,785.1
10355,ORD8459,PROD1022,1,248.75
10356,ORD8459,PROD1127,1,458.73
10357,ORD8460,PROD1083,1,355.32
10358,ORD8460,PROD1102,1,224.03
10359,ORD8460,PROD1170,1,682.93
10360,ORD8460,PROD1199,1,868.38
10361,ORD8460,PROD1199,1,868.38
10362,ORD8461,PROD1169,1,281.85
10363,ORD8461,PROD1109,1,292.19
10364,ORD8462,PROD1026,1,307.44
10365,ORD8462,PROD1164,1,241.09
10366,ORD8462,PROD1128,1,173.08
10367,ORD8463,PROD1176,1,270.35
10368,ORD8464,PROD1173,1,294.5
10369,ORD8464,PROD1146,1,387.87
10370,ORD8464,PROD1135,1,388.88
10371,ORD8464,PROD1010,1,332.92
10372,ORD8464,PROD1073,1,529.48
10373,ORD8465,PROD1103,1,718.75
10374,ORD8465,PROD1168,1,485.97
10375,ORD8465,PROD1049,1,131.75
10376,ORD8465,PROD1017,1,391.55
10377,ORD8465,PROD1142,1,50.78
10378,ORD8466,PROD1010,1,332.92
10379,ORD8466,PROD1187,1,832.06
10380,ORD8466,PROD1191,1,128.76
10381,ORD8466,PROD1079,1,158.99
10382,ORD8467,PROD1078,1,573.1
10383,ORD8467,PROD1127,1,458.73
10384,ORD8468,PROD1104,1,237.74
10385,ORD8468,PROD1038,1,821.77
10386,ORD8468,PROD1073,1,529.48
10387,ORD8469,PROD1057,1,69.83
10388,ORD8469,PROD1177,1,512.54
10389,ORD8469,PROD1084,1,762.77
10390,ORD8469,PROD1115,1,546.6
10391,ORD8469,PROD1096,1,770.91
10392,ORD8470,PROD1145,1,556.58
10393,ORD8471,PROD1120,1,722.35
10394,ORD8472,PROD1167,1,619.42
10395,ORD8473,PROD1004,1,122.75
10396,ORD8473,PROD1070,1,305.91
10397,ORD8473,PROD1091,1,185.05
10398,ORD8473,PROD1148,1,429.64
10399,ORD8473,PROD1075,1,723.89
10400,ORD8474,PROD1059,1,59.1
10401,ORD8474,PROD1005,1,759.55
10402,ORD8474,PROD1186,1,503.69
10403,ORD8474,PROD1065,1,863.94
10404,ORD8474,PROD1049,1,131.75
10405,ORD8475,PROD1045,1,442.7
10406,ORD8475,PROD1103,1,718.75
10407,ORD8476,PROD1119,1,850.59
10408,ORD8476,PROD1076,1,499.74
10409,ORD8476,PROD1091,1,185.05
10410,ORD8476,PROD1018,1,80.35
10411,ORD8477,PROD1065,1,863.94
10412,ORD8477,PROD1116,1,852.01
10413,ORD8477,PROD1082,1,400.23
10414,ORD8477,PROD1052,1,543.6
10415,ORD8477,PROD1008,1,849.84
10416,ORD8478,PROD1068,1,378.32
10417,ORD8479,PROD1019,1,761.87
10418,ORD8479,PROD1118,1,189.05
10419,ORD8479,PROD1082,1,400.23
10420,ORD8479,PROD1159,1,486.78
10421,ORD8479,PROD1181,1,148.29
10422,ORD8480,PROD1087,1,558.48
10423,ORD8480,PROD1046,1,442.54
10424,ORD8480,PROD1197,1,555.54
10425,ORD8480,PROD1089,1,811.23
10426,ORD8480,PROD1074,1,344.06
10427,ORD8481,PROD1088,1,702.58
10428,ORD8481,PROD1175,1,511.37
10429,ORD8482,PROD1128,1,173.08
10430,ORD8483,PROD1156,1,428.16
10431,ORD8483,PROD1112,1,106.27
10432,ORD8483,PROD1136,1,142.29
10433,ORD8483,PROD1089,1,811.23
10434,ORD8483,PROD1025,1,501.62
10435,ORD8484,PROD1117,1,309.62
10436,ORD8485,PROD1138,1,272.36
10437,ORD8486,PROD1023,1,756.85
10438,ORD8486,PROD1091,1,185.05
10439,ORD8486,PROD1112,1,106.27
10440,ORD8486,PROD1166,1,865.61
10441,ORD8487,PROD1146,1,387.87
10442,ORD8487,PROD1083,1,355.32
10443,ORD8487,PROD1007,1,562.03
10444,ORD8487,PROD1181,1,148.29
10445,ORD8487,PROD1072,1,815.56
10446,ORD8488,PROD1057,1,69.83
10447,ORD8488,PROD1164,1,241.09
10448,ORD8488,PROD1084,1,762.77
10449,ORD8489,PROD1096,1,770.91
10450,ORD8489,PROD1099,1,559.31
10451,ORD8489,PROD1126,1,32.47
10452,ORD8489,PROD1110,1,137.37
10453,ORD8490,PROD1046,1,442.54
10454,ORD8490,PROD1015,1,169.31
10455,ORD8491,PROD1075,1,723.89
10456,ORD8491,PROD1030,1,684.8
10457,ORD8491,PROD1149,1,354.04
10458,ORD8492,PROD1056,1,259.79
10459,ORD8493,PROD1162,1,889.06
10460,ORD8493,PROD1057,1,69.83
10461,ORD8493,PROD1043,1,334.21
10462,ORD8493,PROD1076,1,499.74
10463,ORD8493,PROD1106,1,793.15
10464,ORD8494,PROD1045,1,442.7
10465,ORD8494,PROD1140,1,281.54
10466,ORD8495,PROD1141,1,350.15
10467,ORD8495,PROD1064,1,28.22
10468,ORD8495,PROD1059,1,59.1
10469,ORD8495,PROD1148,1,429.64
10470,ORD8496,PROD1198,1,814.63
10471,ORD8496,PROD1091,1,185.05
10472,ORD8496,PROD1094,1,30.74
10473,ORD8496,PROD1185,1,872.15
10474,ORD8496,PROD1060,1,819.46
10475,ORD8497,PROD1068,1,378.32
10476,ORD8498,PROD1171,1,233.56
10477,ORD8498,PROD1024,1,285.0
10478,ORD8499,PROD1076,1,499.74
10479,ORD8499,PROD1026,1,307.44
10480,ORD8499,PROD1163,1,83.4
10481,ORD8499,PROD1132,1,785.1
10482,ORD8499,PROD1191,1,128.76
10483,ORD8500,PROD1025,1,501.62
10484,ORD8501,PROD1029,1,367.76
10485,ORD8501,PROD1139,1,896.19
10486,ORD8501,PROD1163,1,83.4
10487,ORD8501,PROD1144,1,62.34
10488,ORD8501,PROD1077,1,442.28
10489,ORD8502,PROD1039,1,593.53
10490,ORD8502,PROD1056,1,259.79
10491,ORD8502,PROD1083,1,355.32
10492,ORD8503,PROD1002,1,485.43
10493,ORD8503,PROD1036,1,144.91
10494,ORD8503,PROD1111,1,884.38
10495,ORD8504,PROD1108,1,648.98
10496,ORD8504,PROD1087,1,558.48
10497,ORD8504,PROD1061,1,769.5
10498,ORD8504,PROD1092,1,20.63
10499,ORD8504,PROD1100,1,318.3
10500,ORD8505,PROD1071,1,852.9
10501,ORD8506,PROD1046,1,442.54
10502,ORD8507,PROD1107,1,843.0
10503,ORD8508,PROD1056,1,259.79
10504,ORD8508,PROD1019,1,761.87
10505,ORD8508,PROD1081,1,722.32
10506,ORD8508,PROD1180,1,208.12
10507,ORD8508,PROD1186,1,503.69
10508,ORD8509,PROD1073,1,529.48
10509,ORD8509,PROD1096,1,770.91
10510,ORD8509,PROD1049,1,131.75
10511,ORD8510,PROD1108,1,648.98
10512,ORD8510,PROD1074,1,344.06
10513,ORD8510,PROD1101,1,455.0
10514,ORD8511,PROD1022,1,248.75
10515,ORD8511,PROD1111,1,884.38
10516,ORD8511,PROD1050,1,148.91
10517,ORD8512,PROD1173,1,294.5
10518,ORD8513,PROD1079,1,158.99
10519,ORD8513,PROD1039,1,593.53
10520,ORD8513,PROD1118,1,189.05
10521,ORD8513,PROD1141,1,350.15
10522,ORD8513,PROD1179,1,238.37
10523,ORD8514,PROD1117,1,309.62
10524,ORD8514,PROD1132,1,785.1
10525,ORD8514,PROD1105,1,190.43
10526,ORD8514,PROD1005,1,759.55
10527,ORD8515,PROD1195,1,639.82
10528,ORD8515,PROD1029,1,367.76
10529,ORD8516,PROD1155,1,51.34
10530,ORD8516,PROD1183,1,320.11
10531,ORD8516,PROD1031,1,462.12
10532,ORD8516,PROD1177,1,512.54
10533,ORD8516,PROD1126,1,32.47
10534,ORD8517,PROD1018,1,80.35
10535,ORD8517,PROD1010,1,332.92
10536,ORD8518,PROD1186,1,503.69
10537,ORD8518,PROD1053,1,580.4
10538,ORD8518,PROD1150,1,210.8
10539,ORD8518,PROD1199,1,868.38
10540,ORD8518,PROD1012,1,548.72
10541,ORD8519,PROD1177,1,512.54
10542,ORD8519,PROD1054,1,210.85
10543,ORD8519,PROD1195,1,639.82
10544,ORD8520,PROD1078,1,573.1
10545,ORD8521,PROD1190,1,468.96
10546,ORD8521,PROD1093,1,539.33
10547,ORD8521,PROD1131,1,829.68
10548,ORD8521,PROD1029,1,367.76
10549,ORD8522,PROD1103,1,718.75
10550,ORD8523,PROD1007,1,562.03
10551,ORD8523,PROD1076,1,499.74
10552,ORD8524,PROD1090,1,378.11
10553,ORD8524,PROD1192,1,226.2
10554,ORD8525,PROD1001,1,638.55
10555,ORD8526,PROD1083,1,355.32
10556,ORD8526,PROD1125,1,339.22
10557,ORD8526,PROD1122,1,30.8
10558,ORD8526,PROD1139,1,896.19
10559,ORD8526,PROD1073,1,529.48
10560,ORD8527,PROD1162,1,889.06
10561,ORD8527,PROD1189,1,396.75
10562,ORD8528,PROD1084,1,762.77
10563,ORD8528,PROD1117,1,309.62
10564,ORD8528,PROD1189,1,396.75
10565,ORD8529,PROD1051,1,533.55
10566,ORD8530,PROD1078,1,573.1
10567,ORD8530,PROD1091,1,185.05
10568,ORD8531,PROD1095,1,541.46
10569,ORD8532,PROD1117,1,309.62
10570,ORD8532,PROD1118,1,189.05
10571,ORD8533,PROD1013,1,822.36
10572,ORD8533,PROD1181,1,148.29
10573,ORD8534,PROD1166,1,865.61
10574,ORD8535,PROD1175,1,511.37
10575,ORD8535,PROD1174,1,118.61
10576,ORD8535,PROD1114,1,425.36
10577,ORD8535,PROD1079,1,158.99
10578,ORD8535,PROD1114,1,425.36
10579,ORD8536,PROD1047,1,389.88
10580,ORD8536,PROD1175,1,511.37
10581,ORD8537,PROD1111,1,884.38
10582,ORD8538,PROD1044,1,274.02
10583,ORD8538,PROD1166,1,865.61
10584,ORD8538,PROD1193,1,777.1
10585,ORD8539,PROD1063,1,635.91
10586,ORD8539,PROD1133,1,13.49
10587,ORD8539,PROD1140,1,281.54
10588,ORD8539,PROD1047,1,389.88
10589,ORD8539,PROD1065,1,863.94
10590,ORD8540,PROD1134,1,221.71
10591,ORD8540,PROD1108,1,648.98
10592,ORD8541,PROD1054,1,210.85
10593,ORD8542,PROD1105,1,190.43
10594,ORD8542,PROD1132,1,785.1
10595,ORD8543,PROD1084,1,762.77
10596,ORD8543,PROD1119,1,850.59
10597,ORD8543,PROD1188,1,369.94
10598,ORD8543,PROD1087,1,558.48
10599,ORD8544,PROD1028,1,627.1
10600,ORD8544,PROD1168,1,485.97
10601,ORD8544,PROD1170,1,682.93
10602,ORD8544,PROD1029,1,367.76
10603,ORD8545,PROD1045,1,442.7
10604,ORD8545,PROD1179,1,238.37
10605,ORD8545,PROD1030,1,684.8
10606,ORD8546,PROD1105,1,190.43
10607,ORD8546,PROD1134,1,221.71
10608,ORD8546,PROD1154,1,511.68
10609,ORD8547,PROD1147,1,121.88
10610,ORD8547,PROD1036,1,144.91
10611,ORD8547,PROD1156,1,428.16
10612,ORD8548,PROD1124,1,369.23
10613,ORD8548,PROD1006,1,802.26
10614,ORD8548,PROD1074,1,344.06
10615,ORD8548,PROD1109,1,292.19
10616,ORD8549,PROD1028,1,627.1
10617,ORD8549,PROD1075,1,723.89
10618,ORD8549,PROD1105,1,190.43
10619,ORD8550,PROD1082,1,400.23
10620,ORD8550,PROD1038,1,821.77
10621,ORD8551,PROD1030,1,684.8
10622,ORD8551,PROD1166,1,865.61
10623,ORD8551,PROD1048,1,757.71
10624,ORD8551,PROD1094,1,30.74
10625,ORD8552,PROD1102,1,224.03
10626,ORD8552,PROD1003,1,557.56
10627,ORD8552,PROD1094,1,30.74
10628,ORD8552,PROD1064,1,28.22
10629,ORD8552,PROD1057,1,69.83
10630,ORD8553,PROD1042,1,212.85
10631,ORD8553,PROD1011,1,55.49
10632,ORD8554,PROD1090,1,378.11
10633,ORD8554,PROD1176,1,270.35
10634,ORD8554,PROD1006,1,802.26
10635,ORD8554,PROD1008,1,849.84
10636,ORD8555,PROD1125,1,339.22
10637,ORD8555,PROD1057,1,69.83
10638,ORD8556,PROD1135,1,388.88
10639,ORD8557,PROD1178,1,695.65
10640,ORD8557,PROD1064,1,28.22
10641,ORD8558,PROD1100,1,318.3
10642,ORD8558,PROD1132,1,785.1
10643,ORD8558,PROD1117,1,309.62
10644,ORD8558,PROD1176,1,270.35
10645,ORD8558,PROD1067,1,463.02
10646,ORD8559,PROD1152,1,476.15
10647,ORD8559,PROD1176,1,270.35
10648,ORD8559,PROD1199,1,868.38
10649,ORD8559,PROD1006,1,802.26
10650,ORD8559,PROD1151,1,575.46
10651,ORD8560,PROD1043,1,334.21
10652,ORD8560,PROD1005,1,759.55
10653,ORD8560,PROD1198,1,814.63
10654,ORD8560,PROD1188,1,369.94
10655,ORD8561,PROD1018,1,80.35
10656,ORD8561,PROD1199,1,868.38
10657,ORD8561,PROD1181,1,148.29
10658,ORD8561,PROD1064,1,28.22
10659,ORD8562,PROD1189,1,396.75
10660,ORD8562,PROD1016,1,354.14
10661,ORD8562,PROD1069,1,8.21
10662,ORD8563,PROD1179,1,238.37
10663,ORD8563,PROD1135,1,388.88
10664,ORD8564,PROD1153,1,329.01
10665,ORD8564,PROD1015,1,169.31
10666,ORD8565,PROD1080,1,703.03
10667,ORD8565,PROD1079,1,158.99
10668,ORD8565,PROD1200,1,544.77
10669,ORD8565,PROD1083,1,355.32
10670,ORD8565,PROD1065,1,863.94
10671,ORD8566,PROD1075,1,723.89
10672,ORD8566,PROD1036,1,144.91
10673,ORD8566,PROD1180,1,208.12
10674,ORD8566,PROD1077,1,442.28
10675,ORD8566,PROD1086,1,134.93
10676,ORD8567,PROD1134,1,221.71
10677,ORD8567,PROD1072,1,815.56
10678,ORD8568,PROD1040,1,456.34
10679,ORD8568,PROD1197,1,555.54
10680,ORD8569,PROD1118,1,189.05
10681,ORD8569,PROD1050,1,148.91
10682,ORD8569,PROD1132,1,785.1
10683,ORD8569,PROD1102,1,224.03
10684,ORD8570,PROD1089,1,811.23
10685,ORD8570,PROD1191,1,128.76
10686,ORD8570,PROD1104,1,237.74
10687,ORD8570,PROD1173,1,294.5
10688,ORD8571,PROD1145,1,556.58
10689,ORD8572,PROD1107,1,843.0
10690,ORD8572,PROD1035,1,763.07
10691,ORD8572,PROD1012,1,548.72
10692,ORD8573,PROD1189,1,396.75
10693,ORD8573,PROD1111,1,884.38
10694,ORD8573,PROD1156,1,428.16
10695,ORD8574,PROD1159,1,486.78
10696,ORD8574,PROD1019,1,761.87
10697,ORD8574,PROD1182,1,860.39
10698,ORD8574,PROD1100,1,318.3
10699,ORD8574,PROD1098,1,57.17
10700,ORD8575,PROD1052,1,543.6
10701,ORD8576,PROD1001,1,638.55
10702,ORD8576,PROD1057,1,69.83
10703,ORD8576,PROD1198,1,814.63
10704,ORD8576,PROD1199,1,868.38
10705,ORD8576,PROD1035,1,763.07
10706,ORD8577,PROD1084,1,762.77
10707,ORD8577,PROD1142,1,50.78
10708,ORD8578,PROD1149,1,354.04
10709,ORD8578,PROD1082,1,400.23
10710,ORD8578,PROD1052,1,543.6
10711,ORD8578,PROD1161,1,15.68
10712,ORD8578,PROD1171,1,233.56
10713,ORD8579,PROD1122,1,30.8
10714,ORD8579,PROD1164,1,241.09
10715,ORD8579,PROD1189,1,396.75
10716,ORD8579,PROD1062,1,114.5
10717,ORD8580,PROD1164,1,241.09
10718,ORD8580,PROD1191,1,128.76
10719,ORD8580,PROD1170,1,682.93
10720,ORD8581,PROD1053,1,580.4
10721,ORD8582,PROD1118,1,189.05
10722,ORD8583,PROD1123,1,756.56
10723,ORD8583,PROD1077,1,442.28
10724,ORD8584,PROD1126,1,32.47
10725,ORD8584,PROD1051,1,533.55
10726,ORD8584,PROD1008,1,849.84
10727,ORD8585,PROD1127,1,458.73
10728,ORD8585,PROD1141,1,350.15
10729,ORD8586,PROD1131,1,829.68
10730,ORD8586,PROD1024,1,285.0
10731,ORD8586,PROD1062,1,114.5
10732,ORD8586,PROD1044,1,274.02
10733,ORD8586,PROD1112,1,106.27
10734,ORD8587,PROD1165,1,299.53
10735,ORD8588,PROD1029,1,367.76
10736,ORD8588,PROD1131,1,829.68
10737,ORD8588,PROD1017,1,391.55
10738,ORD8588,PROD1074,1,344.06
10739,ORD8589,PROD1061,1,769.5
10740,ORD8589,PROD1155,1,51.34
10741,ORD8589,PROD1156,1,428.16
10742,ORD8589,PROD1041,1,864.56
10743,ORD8590,PROD1080,1,703.03
10744,ORD8590,PROD1183,1,320.11
10745,ORD8590,PROD1016,1,354.14
10746,ORD8591,PROD1134,1,221.71
10747,ORD8591,PROD1133,1,13.49
10748,ORD8591,PROD1039,1,593.53
10749,ORD8591,PROD1023,1,756.85
10750,ORD8591,PROD1061,1,769.5
10751,ORD8592,PROD1107,1,843.0
10752,ORD8592,PROD1044,1,274.02
10753,ORD8592,PROD1009,1,697.44
10754,ORD8593,PROD1140,1,281.54
10755,ORD8593,PROD1089,1,811.23
10756,ORD8593,PROD1079,1,158.99
10757,ORD8593,PROD1070,1,305.91
10758,ORD8594,PROD1185,1,872.15
10759,ORD8595,PROD1036,1,144.91
10760,ORD8595,PROD1057,1,69.83
10761,ORD8595,PROD1035,1,763.07
10762,ORD8595,PROD1154,1,511.68
10763,ORD8596,PROD1039,1,593.53
10764,ORD8597,PROD1127,1,458.73
10765,ORD8598,PROD1155,1,51.34
10766,ORD8599,PROD1119,1,850.59
10767,ORD8599,PROD1122,1,30.8
10768,ORD8599,PROD1187,1,832.06
10769,ORD8599,PROD1060,1,819.46
10770,ORD8600,PROD1189,1,396.75
10771,ORD8600,PROD1143,1,64.12
10772,ORD8600,PROD1062,1,114.5
10773,ORD8600,PROD1127,1,458.73
10774,ORD8600,PROD1019,1,761.87
10775,ORD8601,PROD1143,1,64.12
10776,ORD8601,PROD1185,1,872.15
10777,ORD8601,PROD1153,1,329.01
10778,ORD8601,PROD1042,1,212.85
10779,ORD8601,PROD1180,1,208.12
10780,ORD8602,PROD1114,1,425.36
10781,ORD8602,PROD1118,1,189.05
10782,ORD8602,PROD1068,1,378.32
10783,ORD8603,PROD1045,1,442.7
10784,ORD8603,PROD1005,1,759.55
10785,ORD8604,PROD1178,1,695.65
10786,ORD8604,PROD1045,1,442.7
10787,ORD8604,PROD1012,1,548.72
10788,ORD8604,PROD1120,1,722.35
10789,ORD8604,PROD1006,1,802.26
10790,ORD8605,PROD1076,1,499.74
10791,ORD8606,PROD1032,1,164.18
10792,ORD8606,PROD1154,1,511.68
10793,ORD8607,PROD1113,1,94.06
10794,ORD8608,PROD1071,1,852.9
10795,ORD8608,PROD1037,1,336.58
10796,ORD8608,PROD1185,1,872.15
10797,ORD8609,PROD1126,1,32.47
10798,ORD8609,PROD1021,1,140.95
10799,ORD8609,PROD1067,1,463.02
10800,ORD8610,PROD1057,1,69.83
10801,ORD8610,PROD1073,1,529.48
10802,ORD8610,PROD1174,1,118.61
10803,ORD8611,PROD1099,1,559.31
10804,ORD8612,PROD1109,1,292.19
10805,ORD8612,PROD1179,1,238.37
10806,ORD8613,PROD1170,1,682.93
10807,ORD8613,PROD1008,1,849.84
10808,ORD8613,PROD1040,1,456.34
10809,ORD8614,PROD1179,1,238.37
10810,ORD8614,PROD1113,1,94.06
10811,ORD8614,PROD1169,1,281.85
10812,ORD8614,PROD1178,1,695.65
10813,ORD8615,PROD1198,1,814.63
10814,ORD8615,PROD1060,1,819.46
10815,ORD8615,PROD1165,1,299.53
10816,ORD8616,PROD1033,1,708.92
10817,ORD8616,PROD1085,1,766.16
10818,ORD8616,PROD1189,1,396.75
10819,ORD8616,PROD1084,1,762.77
10820,ORD8617,PROD1012,1,548.72
10821,ORD8617,PROD1026,1,307.44
10822,ORD8617,PROD1182,1,860.39
10823,ORD8618,PROD1185,1,872.15
10824,ORD8619,PROD1085,1,766.16
10825,ORD8619,PROD1015,1,169.31
10826,ORD8620,PROD1067,1,463.02
10827,ORD8620,PROD1089,1,811.23
10828,ORD8620,PROD1198,1,814.63
10829,ORD8620,PROD1140,1,281.54
10830,ORD8621,PROD1148,1,429.64
10831,ORD8621,PROD1130,1,100.78
10832,ORD8621,PROD1076,1,499.74
10833,ORD8622,PROD1011,1,55.49
10834,ORD8622,PROD1046,1,442.54
10835,ORD8622,PROD1001,1,638.55
10836,ORD8622,PROD1028,1,627.1
10837,ORD8623,PROD1084,1,762.77
10838,ORD8623,PROD1024,1,285.0
10839,ORD8623,PROD1168,1,485.97
10840,ORD8623,PROD1015,1,169.31
10841,ORD8624,PROD1007,1,562.03
10842,ORD8624,PROD1199,1,868.38
10843,ORD8624,PROD1099,1,559.31
10844,ORD8624,PROD1018,1,80.35
10845,ORD8624,PROD1187,1,832.06
10846,ORD8625,PROD1103,1,718.75
10847,ORD8626,PROD1047,1,389.88
10848,ORD8626,PROD1174,1,118.61
10849,ORD8627,PROD1109,1,292.19
10850,ORD8627,PROD1172,1,202.52
10851,ORD8627,PROD1038,1,821.77
10852,ORD8627,PROD1117,1,309.62
10853,ORD8628,PROD1160,1,547.17
10854,ORD8628,PROD1089,1,811.23
10855,ORD8628,PROD1088,1,702.58
10856,ORD8629,PROD1183,1,320.11
10857,ORD8629,PROD1152,1,476.15
10858,ORD8629,PROD1148,1,429.64
10859,ORD8629,PROD1185,1,872.15
10860,ORD8629,PROD1159,1,486.78
10861,ORD8630,PROD1173,1,294.5
10862,ORD8630,PROD1199,1,868.38
10863,ORD8631,PROD1030,1,684.8
10864,ORD8631,PROD1180,1,208.12
10865,ORD8631,PROD1168,1,485.97
10866,ORD8631,PROD1098,1,57.17
10867,ORD8632,PROD1029,1,367.76
10868,ORD8632,PROD1060,1,819.46
10869,ORD8632,PROD1185,1,872.15
10870,ORD8632,PROD1024,1,285.0
10871,ORD8632,PROD1038,1,821.77
10872,ORD8633,PROD1034,1,808.41
10873,ORD8633,PROD1125,1,339.22
10874,ORD8633,PROD1009,1,697.44
10875,ORD8634,PROD1147,1,121.88
10876,ORD8635,PROD1071,1,852.9
10877,ORD8635,PROD1026,1,307.44
10878,ORD8635,PROD1090,1,378.11
10879,ORD8635,PROD1023,1,756.85
10880,ORD8636,PROD1040,1,456.34
10881,ORD8636,PROD1186,1,503.69
10882,ORD8636,PROD1176,1,270.35
10883,ORD8636,PROD1188,1,369.94
10884,ORD8636,PROD1145,1,556.58
10885,ORD8637,PROD1035,1,763.07
10886,ORD8637,PROD1090,1,378.11
10887,ORD8638,PROD1013,1,822.36
10888,ORD8638,PROD1188,1,369.94
10889,ORD8638,PROD1075,1,723.89
10890,ORD8638,PROD1195,1,639.82
10891,ORD8638,PROD1049,1,131.75
10892,ORD8639,PROD1138,1,272.36
10893,ORD8639,PROD1158,1,25.62
10894,ORD8639,PROD1120,1,722.35
10895,ORD8640,PROD1038,1,821.77
10896,ORD8640,PROD1102,1,224.03
10897,ORD8640,PROD1113,1,94.06
10898,ORD8640,PROD1159,1,486.78
10899,ORD8641,PROD1001,1,638.55
10900,ORD8641,PROD1022,1,248.75
10901,ORD8641,PROD1033,1,708.92
10902,ORD8641,PROD1067,1,463.02
10903,ORD8641,PROD1178,1,695.65
10904,ORD8642,PROD1196,1,513.35
10905,ORD8642,PROD1131,1,829.68
10906,ORD8642,PROD1185,1,872.15
10907,ORD8642,PROD1122,1,30.8
10908,ORD8643,PROD1035,1,763.07
10909,ORD8644,PROD1038,1,821.77
10910,ORD8644,PROD1130,1,100.78
10911,ORD8644,PROD1123,1,756.56
10912,ORD8644,PROD1124,1,369.23
10913,ORD8644,PROD1004,1,122.75
10914,ORD8645,PROD1123,1,756.56
10915,ORD8645,PROD1110,1,137.37
10916,ORD8645,PROD1019,1,761.87
10917,ORD8645,PROD1171,1,233.56
10918,ORD8646,PROD1005,1,759.55
10919,ORD8646,PROD1102,1,224.03
10920,ORD8646,PROD1144,1,62.34
10921,ORD8646,PROD1092,1,20.63
10922,ORD8646,PROD1053,1,580.4
10923,ORD8647,PROD1008,1,849.84
10924,ORD8648,PROD1012,1,548.72
10925,ORD8648,PROD1088,1,702.58
10926,ORD8648,PROD1043,1,334.21
10927,ORD8648,PROD1164,1,241.09
10928,ORD8649,PROD1134,1,221.71
10929,ORD8649,PROD1088,1,702.58
10930,ORD8650,PROD1111,1,884.38
10931,ORD8651,PROD1064,1,28.22
10932,ORD8651,PROD1194,1,705.49
